Sport_Product,Geo_Code,Country,Year,Amt_Import,Amt_Export
RACKET,FI,Finland,2013,"1,648,000","295,000"
RACKET,FI,Finland,2014,"1,347,000","275,000"
RACKET,FI,Finland,2015,"1,607,000","464,000"
RACKET,FR,France,2000,"44,721,000","14,478,000"
RACKET,FR,France,2001,"48,767,000","20,375,000"
RACKET,FR,France,2002,"46,490,000","23,527,000"
RACKET,FR,France,2003,"46,104,000","26,991,000"
RACKET,FR,France,2004,"43,742,000","27,097,000"
RACKET,FR,France,2005,"49,742,000","34,302,000"
RACKET,FR,France,2006,"55,268,000","40,616,000"
RACKET,FR,France,2007,"49,847,000","47,497,000"
RACKET,FR,France,2008,"50,004,000","47,074,000"
RACKET,FR,France,2009,"58,582,000","52,067,000"
RACKET,FR,France,2010,"58,625,000","53,918,000"
RACKET,FR,France,2011,"54,066,000","53,526,000"
RACKET,FR,France,2012,"57,970,000","56,565,000"
RACKET,FR,France,2013,"52,886,000","55,684,000"
RACKET,FR,France,2014,"54,141,000","59,172,000"
RACKET,FR,France,2015,"54,285,000","52,701,000"
RACKET,HR,Croatia,2000,"543,000","1,000"
RACKET,HR,Croatia,2001,"626,000","3,000"
RACKET,HR,Croatia,2002,"1,210,000","47,000"
RACKET,HR,Croatia,2003,"1,133,000","28,000"
RACKET,HR,Croatia,2004,"1,070,000","47,000"
RACKET,HR,Croatia,2005,"1,150,000","48,000"
RACKET,HR,Croatia,2006,"1,282,000","41,000"
RACKET,HR,Croatia,2007,"1,647,000","133,000"
RACKET,HR,Croatia,2008,"1,762,000","223,000"
RACKET,HR,Croatia,2009,"1,223,000","164,000"
RACKET,HR,Croatia,2010,"1,038,000","159,000"
RACKET,HR,Croatia,2011,"939,000","140,000"
RACKET,HR,Croatia,2012,"1,035,000","104,000"
RACKET,HR,Croatia,2013,"963,000","91,000"
RACKET,HR,Croatia,2014,"949,000","99,000"
RACKET,HR,Croatia,2015,"1,009,000","248,000"
RACKET,HU,Hungary,2000,"1,903,000","719,000"
RACKET,HU,Hungary,2001,"2,089,000","786,000"
RACKET,HU,Hungary,2002,"2,650,000","974,000"
RACKET,HU,Hungary,2003,"2,309,000","1,013,000"
RACKET,HU,Hungary,2004,"2,113,000","1,055,000"
RACKET,HU,Hungary,2005,"2,335,000","701,000"
RACKET,HU,Hungary,2006,"1,969,000","870,000"
RACKET,HU,Hungary,2007,"2,068,000","864,000"
RACKET,HU,Hungary,2008,"2,348,000","934,000"
RACKET,HU,Hungary,2009,"2,069,000","819,000"
RACKET,HU,Hungary,2010,"1,608,000","766,000"
RACKET,HU,Hungary,2011,"1,791,000","1,071,000"
RACKET,HU,Hungary,2012,"1,692,000","1,005,000"
RACKET,HU,Hungary,2013,"2,191,000","1,746,000"
RACKET,HU,Hungary,2014,"2,895,000","1,928,000"
RACKET,HU,Hungary,2015,"3,124,000","1,782,000"
RACKET,IE,Ireland,2000,"909,000","1,869,000"
RACKET,IE,Ireland,2001,"937,000","1,009,000"
RACKET,IE,Ireland,2002,"1,110,000","1,033,000"
RACKET,IE,Ireland,2003,"1,027,000","239,000"
RACKET,IE,Ireland,2004,"1,329,000","210,000"
RACKET,IE,Ireland,2005,"1,216,000","88,000"
RACKET,IE,Ireland,2006,"1,501,000","130,000"
RACKET,IE,Ireland,2007,"1,359,000","230,000"
RACKET,IE,Ireland,2008,"1,279,000","94,000"
RACKET,IE,Ireland,2009,"1,193,000","155,000"
RACKET,IE,Ireland,2010,"1,350,000","78,000"
RACKET,IE,Ireland,2011,"1,174,000","329,000"
RACKET,IE,Ireland,2012,"1,396,000","76,000"
RACKET,IE,Ireland,2013,"1,269,000","83,000"
RACKET,IE,Ireland,2014,"1,522,000","79,000"
RACKET,IE,Ireland,2015,"1,410,000","134,000"
RACKET,IS,Iceland,2000,"61,000",
RACKET,IS,Iceland,2001,"85,000",
RACKET,IS,Iceland,2002,"87,000",
RACKET,IS,Iceland,2003,"111,000",
RACKET,IS,Iceland,2004,"95,000",
RACKET,IS,Iceland,2005,"113,000",
RACKET,IS,Iceland,2006,"117,000",
RACKET,IS,Iceland,2007,"111,000",
RACKET,IS,Iceland,2008,"84,000",
RACKET,IS,Iceland,2009,"82,000",
RACKET,IS,Iceland,2010,"96,000",0
RACKET,IS,Iceland,2011,"78,000",0
RACKET,IS,Iceland,2012,"74,000",0
RACKET,IS,Iceland,2013,"59,000",
RACKET,IS,Iceland,2014,"83,000",
RACKET,IS,Iceland,2015,"67,000",
RACKET,IT,Italy,2000,"18,555,000","13,646,000"
RACKET,IT,Italy,2001,"16,703,000","12,461,000"
RACKET,IT,Italy,2002,"16,905,000","11,823,000"
RACKET,IT,Italy,2003,"12,002,000","6,414,000"
RACKET,IT,Italy,2004,"11,284,000","2,682,000"
RACKET,IT,Italy,2005,"13,398,000","2,226,000"
RACKET,IT,Italy,2006,"15,403,000","2,126,000"
RACKET,IT,Italy,2007,"18,262,000","2,468,000"
RACKET,IT,Italy,2008,"18,310,000","3,080,000"
RACKET,IT,Italy,2009,"18,661,000","4,149,000"
RACKET,IT,Italy,2010,"17,949,000","4,320,000"
RACKET,IT,Italy,2011,"19,518,000","3,244,000"
RACKET,IT,Italy,2012,"18,924,000","3,298,000"
RACKET,IT,Italy,2013,"17,598,000","2,904,000"
RACKET,IT,Italy,2014,"21,582,000","2,018,000"
RACKET,IT,Italy,2015,"18,643,000","2,290,000"
RACKET,LT,Lithuania,2000,"219,000","13,000"
RACKET,LT,Lithuania,2001,"303,000","7,000"
RACKET,LT,Lithuania,2002,"306,000","20,000"
RACKET,LT,Lithuania,2003,"332,000","13,000"
RACKET,LT,Lithuania,2004,"239,000","22,000"
RACKET,LT,Lithuania,2005,"282,000","16,000"
RACKET,LT,Lithuania,2006,"326,000","73,000"
RACKET,LT,Lithuania,2007,"324,000","69,000"
RACKET,LT,Lithuania,2008,"488,000","164,000"
RACKET,LT,Lithuania,2009,"303,000","122,000"
RACKET,LT,Lithuania,2010,"330,000","134,000"
RACKET,LT,Lithuania,2011,"336,000","105,000"
RACKET,LT,Lithuania,2012,"352,000","188,000"
RACKET,LT,Lithuania,2013,"356,000","168,000"
RACKET,LT,Lithuania,2014,"457,000","212,000"
RACKET,LT,Lithuania,2015,"561,000","193,000"
RACKET,LU,Luxembourg,2000,"232,000","4,000"
RACKET,LU,Luxembourg,2001,"371,000","3,000"
RACKET,LU,Luxembourg,2002,"314,000","14,000"
RACKET,LU,Luxembourg,2003,"211,000","1,000"
RACKET,LU,Luxembourg,2004,"415,000","54,000"
RACKET,LU,Luxembourg,2005,"321,000","27,000"
RACKET,LU,Luxembourg,2006,"483,000","104,000"
RACKET,LU,Luxembourg,2007,"612,000","425,000"
RACKET,LU,Luxembourg,2008,"677,000","253,000"
RACKET,LU,Luxembourg,2009,"654,000","640,000"
RACKET,LU,Luxembourg,2010,"533,000","130,000"
RACKET,LU,Luxembourg,2011,"441,000","127,000"
RACKET,LU,Luxembourg,2012,"445,000","101,000"
RACKET,LU,Luxembourg,2013,"334,000","53,000"
RACKET,LU,Luxembourg,2014,"769,000","131,000"
RACKET,LU,Luxembourg,2015,"696,000","112,000"
RACKET,LV,Latvia,2000,"224,000","1,000"
RACKET,LV,Latvia,2001,"183,000",0
RACKET,LV,Latvia,2002,"207,000","4,000"
RACKET,LV,Latvia,2003,"277,000","1,000"
RACKET,LV,Latvia,2004,"426,000","80,000"
RACKET,LV,Latvia,2005,"674,000","253,000"
RACKET,LV,Latvia,2006,"634,000","153,000"
RACKET,LV,Latvia,2007,"837,000","227,000"
RACKET,LV,Latvia,2008,"1,037,000","237,000"
RACKET,LV,Latvia,2009,"660,000","154,000"
RACKET,LV,Latvia,2010,"977,000","226,000"
RACKET,LV,Latvia,2011,"1,162,000","252,000"
RACKET,LV,Latvia,2012,"1,220,000","315,000"
RACKET,LV,Latvia,2013,"1,188,000","258,000"
RACKET,LV,Latvia,2014,"1,208,000","242,000"
RACKET,LV,Latvia,2015,"1,132,000","355,000"
RACKET,ME,Montenegro,2000,,
RACKET,ME,Montenegro,2001,,
RACKET,ME,Montenegro,2002,,
RACKET,ME,Montenegro,2003,,
RACKET,ME,Montenegro,2004,,
RACKET,ME,Montenegro,2005,"24,000",
RACKET,ME,Montenegro,2006,"52,000",
RACKET,ME,Montenegro,2007,"71,000",
RACKET,ME,Montenegro,2008,"169,000",0
RACKET,ME,Montenegro,2009,"173,000",0
RACKET,ME,Montenegro,2010,"122,000",
RACKET,ME,Montenegro,2011,"118,000",
RACKET,ME,Montenegro,2012,"77,000",0
RACKET,ME,Montenegro,2013,"92,000",0
RACKET,ME,Montenegro,2014,,
RACKET,ME,Montenegro,2015,"69,000",0
RACKET,MK,Former Yugoslav Republic of Macedonia,2000,,
RACKET,MK,Former Yugoslav Republic of Macedonia,2001,,
RACKET,MK,Former Yugoslav Republic of Macedonia,2002,"11,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2003,"22,000",
RACKET,MK,Former Yugoslav Republic of Macedonia,2004,"33,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2005,"48,000",
RACKET,MK,Former Yugoslav Republic of Macedonia,2006,"105,000","2,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2007,"95,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2008,"102,000","5,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2009,"103,000",0
RACKET,MK,Former Yugoslav Republic of Macedonia,2010,"89,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2011,"110,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2012,"104,000","1,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2013,"121,000","4,000"
RACKET,MK,Former Yugoslav Republic of Macedonia,2014,,
RACKET,MK,Former Yugoslav Republic of Macedonia,2015,"87,000","1,000"
RACKET,MT,Malta,2000,"84,000",
RACKET,MT,Malta,2001,"70,000",
RACKET,MT,Malta,2002,"85,000",
RACKET,MT,Malta,2003,"52,000",
RACKET,MT,Malta,2004,"55,000",
RACKET,MT,Malta,2005,"59,000","14,000"
RACKET,MT,Malta,2006,"42,000","16,000"
RACKET,MT,Malta,2007,"45,000",
RACKET,MT,Malta,2008,"39,000",
RACKET,MT,Malta,2009,"52,000",
RACKET,MT,Malta,2010,"59,000",
RACKET,MT,Malta,2011,"64,000",
RACKET,MT,Malta,2012,"25,000","3,000"
RACKET,MT,Malta,2013,"81,000","8,000"
RACKET,MT,Malta,2014,"38,000","19,000"
RACKET,MT,Malta,2015,"22,000",0
RACKET,NL,Netherlands,2000,"32,491,000","20,208,000"
RACKET,NL,Netherlands,2001,"27,122,000","20,759,000"
RACKET,NL,Netherlands,2002,"27,804,000","34,286,000"
RACKET,NL,Netherlands,2003,"26,549,000","28,197,000"
RACKET,NL,Netherlands,2004,"24,301,000","14,771,000"
RACKET,NL,Netherlands,2005,"23,559,000","18,061,000"
RACKET,NL,Netherlands,2006,"35,637,000","19,779,000"
RACKET,NL,Netherlands,2007,"28,176,000","24,125,000"
RACKET,NL,Netherlands,2008,"26,482,000","24,280,000"
RACKET,NL,Netherlands,2009,"25,150,000","23,123,000"
RACKET,NL,Netherlands,2010,"32,150,000","26,104,000"
RACKET,NL,Netherlands,2011,"14,882,000","12,236,000"
RACKET,NL,Netherlands,2012,"17,233,000","14,990,000"
RACKET,NL,Netherlands,2013,"26,927,000","24,454,000"
RACKET,NL,Netherlands,2014,"21,626,000","17,604,000"
RACKET,NL,Netherlands,2015,"25,121,000","19,819,000"
RACKET,NO,Norway,2000,"1,408,000","37,000"
RACKET,NO,Norway,2001,"1,485,000","14,000"
RACKET,NO,Norway,2002,"1,627,000","44,000"
RACKET,NO,Norway,2003,"1,606,000","41,000"
RACKET,NO,Norway,2004,"1,503,000","68,000"
RACKET,NO,Norway,2005,"1,743,000","36,000"
RACKET,NO,Norway,2006,"1,473,000","33,000"
RACKET,NO,Norway,2007,"1,520,000","28,000"
RACKET,NO,Norway,2008,"1,675,000","11,000"
RACKET,NO,Norway,2009,"2,272,000","25,000"
RACKET,NO,Norway,2010,"2,391,000","94,000"
RACKET,NO,Norway,2011,"2,295,000","197,000"
RACKET,NO,Norway,2012,"2,558,000","429,000"
RACKET,NO,Norway,2013,"3,639,000","641,000"
RACKET,NO,Norway,2014,"2,821,000","368,000"
RACKET,NO,Norway,2015,,
RACKET,PL,Poland,2000,,
RACKET,PL,Poland,2001,,
RACKET,PL,Poland,2002,,
RACKET,PL,Poland,2003,,
RACKET,PL,Poland,2004,"2,835,000","138,000"
RACKET,PL,Poland,2005,"4,176,000","252,000"
RACKET,PL,Poland,2006,"4,547,000","329,000"
RACKET,PL,Poland,2007,"5,142,000","364,000"
RACKET,PL,Poland,2008,"5,973,000","280,000"
RACKET,PL,Poland,2009,"5,349,000","151,000"
RACKET,PL,Poland,2010,"6,659,000","748,000"
RACKET,PL,Poland,2011,"6,756,000","506,000"
RACKET,PL,Poland,2012,"7,780,000","750,000"
RACKET,PL,Poland,2013,"7,371,000","628,000"
RACKET,PL,Poland,2014,"8,661,000","681,000"
RACKET,PL,Poland,2015,"7,129,000","1,671,000"
RACKET,PT,Portugal,2000,"1,760,000","30,000"
RACKET,PT,Portugal,2001,"2,096,000","18,000"
RACKET,PT,Portugal,2002,"1,574,000","8,000"
RACKET,PT,Portugal,2003,"1,861,000","18,000"
RACKET,PT,Portugal,2004,"1,219,000","48,000"
RACKET,PT,Portugal,2005,"2,304,000","39,000"
RACKET,PT,Portugal,2006,"2,263,000","27,000"
RACKET,PT,Portugal,2007,"2,349,000","18,000"
RACKET,PT,Portugal,2008,"2,744,000","1,536,000"
RACKET,PT,Portugal,2009,"3,711,000","3,015,000"
RACKET,PT,Portugal,2010,"3,850,000","2,194,000"
RACKET,PT,Portugal,2011,"3,609,000","2,466,000"
RACKET,PT,Portugal,2012,"3,052,000","2,614,000"
RACKET,PT,Portugal,2013,"3,187,000","3,137,000"
RACKET,PT,Portugal,2014,"2,853,000","2,474,000"
RACKET,PT,Portugal,2015,"4,544,000","6,571,000"
RACKET,RO,Romania,2000,"598,000","2,000"
RACKET,RO,Romania,2001,"537,000","1,000"
RACKET,RO,Romania,2002,"648,000",0
RACKET,RO,Romania,2003,"791,000","1,000"
RACKET,RO,Romania,2004,"1,049,000","2,000"
RACKET,RO,Romania,2005,"1,156,000","20,000"
RACKET,RO,Romania,2006,"1,743,000","32,000"
RACKET,RO,Romania,2007,"2,294,000","29,000"
RACKET,RO,Romania,2008,"2,538,000","24,000"
RACKET,RO,Romania,2009,"2,024,000","31,000"
RACKET,RO,Romania,2010,"2,630,000","46,000"
RACKET,RO,Romania,2011,"2,303,000","64,000"
RACKET,RO,Romania,2012,"2,539,000","62,000"
RACKET,RO,Romania,2013,"2,087,000","20,000"
RACKET,RO,Romania,2014,"2,285,000","41,000"
RACKET,RO,Romania,2015,"2,730,000","40,000"
RACKET,RS,Serbia,2000,,
RACKET,RS,Serbia,2001,,
RACKET,RS,Serbia,2002,,
RACKET,RS,Serbia,2003,,
RACKET,RS,Serbia,2004,,
RACKET,RS,Serbia,2005,"393,000","1,000"
RACKET,RS,Serbia,2006,"547,000","13,000"
RACKET,RS,Serbia,2007,"1,336,000","13,000"
RACKET,RS,Serbia,2008,"2,201,000","43,000"
RACKET,RS,Serbia,2009,"1,407,000","82,000"
RACKET,RS,Serbia,2010,"784,000","49,000"
RACKET,RS,Serbia,2011,"745,000","34,000"
RACKET,RS,Serbia,2012,"761,000","37,000"
RACKET,RS,Serbia,2013,"655,000","15,000"
RACKET,RS,Serbia,2014,,
RACKET,RS,Serbia,2015,"514,000","26,000"
RACKET,SE,Sweden,2000,"6,010,000","2,213,000"
RACKET,SE,Sweden,2001,"6,679,000","3,148,000"
RACKET,SE,Sweden,2002,"4,562,000","3,872,000"
RACKET,SE,Sweden,2003,"3,985,000","3,705,000"
RACKET,SE,Sweden,2004,"3,899,000","4,184,000"
RACKET,SE,Sweden,2005,"5,556,000","4,193,000"
RACKET,SE,Sweden,2006,"4,916,000","4,920,000"
RACKET,SE,Sweden,2007,"5,317,000","5,558,000"
RACKET,SE,Sweden,2008,"4,312,000","4,735,000"
RACKET,SE,Sweden,2009,"5,077,000","5,159,000"
RACKET,SE,Sweden,2010,"5,090,000","5,163,000"
RACKET,SE,Sweden,2011,"5,955,000","5,933,000"
RACKET,SE,Sweden,2012,"6,650,000","7,897,000"
RACKET,SE,Sweden,2013,"7,647,000","7,799,000"
RACKET,SE,Sweden,2014,"6,751,000","8,304,000"
RACKET,SE,Sweden,2015,"7,530,000","9,070,000"
RACKET,SI,Slovenia,2000,"852,000","169,000"
RACKET,SI,Slovenia,2001,"889,000","198,000"
RACKET,SI,Slovenia,2002,"958,000","253,000"
RACKET,SI,Slovenia,2003,"836,000","260,000"
RACKET,SI,Slovenia,2004,"787,000","432,000"
RACKET,SI,Slovenia,2005,"757,000","578,000"
RACKET,SI,Slovenia,2006,"959,000","546,000"
RACKET,SI,Slovenia,2007,"1,132,000","825,000"
RACKET,SI,Slovenia,2008,"1,546,000","851,000"
RACKET,SI,Slovenia,2009,"1,254,000","651,000"
RACKET,SI,Slovenia,2010,"1,078,000","581,000"
RACKET,SI,Slovenia,2011,"921,000","531,000"
RACKET,SI,Slovenia,2012,"987,000","532,000"
RACKET,SI,Slovenia,2013,"1,146,000","841,000"
RACKET,SI,Slovenia,2014,"1,074,000","1,292,000"
RACKET,SI,Slovenia,2015,"1,112,000","1,005,000"
RACKET,SK,Slovakia,2000,,
RACKET,SK,Slovakia,2001,,
RACKET,SK,Slovakia,2002,,
RACKET,SK,Slovakia,2003,,
RACKET,SK,Slovakia,2004,"614,000","3,000"
RACKET,SK,Slovakia,2005,"989,000","10,000"
RACKET,SK,Slovakia,2006,"990,000","38,000"
RACKET,SK,Slovakia,2007,"1,186,000","64,000"
RACKET,SK,Slovakia,2008,"1,534,000","181,000"
RACKET,SK,Slovakia,2009,"1,352,000","224,000"
RACKET,SK,Slovakia,2010,"1,548,000","276,000"
RACKET,SK,Slovakia,2011,"1,298,000","466,000"
RACKET,SK,Slovakia,2012,"1,365,000","254,000"
RACKET,SK,Slovakia,2013,"1,735,000","554,000"
RACKET,SK,Slovakia,2014,"1,541,000","463,000"
RACKET,SK,Slovakia,2015,"1,420,000","220,000"
RACKET,TR,Turkey,2000,"2,512,000","27,000"
RACKET,TR,Turkey,2001,"1,439,000","27,000"
RACKET,TR,Turkey,2002,"2,248,000","42,000"
RACKET,TR,Turkey,2003,"1,831,000","28,000"
RACKET,TR,Turkey,2004,"1,996,000","72,000"
RACKET,TR,Turkey,2005,"2,185,000","68,000"
RACKET,TR,Turkey,2006,"2,139,000","48,000"
RACKET,TR,Turkey,2007,"3,040,000","65,000"
RACKET,TR,Turkey,2008,"3,471,000","77,000"
RACKET,TR,Turkey,2009,"2,496,000","86,000"
RACKET,TR,Turkey,2010,"3,643,000","154,000"
RACKET,TR,Turkey,2011,"4,460,000","119,000"
RACKET,TR,Turkey,2012,"5,185,000","247,000"
RACKET,TR,Turkey,2013,"5,279,000","256,000"
RACKET,TR,Turkey,2014,,
RACKET,TR,Turkey,2015,"5,540,000","136,000"
RACKET,UK,United Kingdom,2000,"28,570,000","6,890,000"
RACKET,UK,United Kingdom,2001,"27,324,000","5,450,000"
RACKET,UK,United Kingdom,2002,"28,223,000","7,869,000"
RACKET,UK,United Kingdom,2003,"26,251,000","5,522,000"
RACKET,UK,United Kingdom,2004,"24,489,000","3,986,000"
RACKET,UK,United Kingdom,2005,"27,336,000","3,890,000"
RACKET,UK,United Kingdom,2006,"26,710,000","3,998,000"
RACKET,UK,United Kingdom,2007,"25,669,000","4,587,000"
RACKET,UK,United Kingdom,2008,"23,702,000","3,400,000"
RACKET,UK,United Kingdom,2009,"23,999,000","3,720,000"
RACKET,UK,United Kingdom,2010,"26,058,000","3,038,000"
RACKET,UK,United Kingdom,2011,"20,976,000","2,945,000"
RACKET,UK,United Kingdom,2012,"25,785,000","3,799,000"
RACKET,UK,United Kingdom,2013,"26,041,000","3,618,000"
RACKET,UK,United Kingdom,2014,"25,620,000","3,420,000"
RACKET,UK,United Kingdom,2015,"30,804,000","4,151,000"
SHOTGUN,BE,Belgium,2000,"23,490,000","25,345,000"
SHOTGUN,BE,Belgium,2001,"17,791,000","33,694,000"
SHOTGUN,BE,Belgium,2002,"18,828,000","28,059,000"
SHOTGUN,BE,Belgium,2003,"16,958,000","24,429,000"
SHOTGUN,BE,Belgium,2004,"14,709,000","31,923,000"
SHOTGUN,BE,Belgium,2005,"14,852,000","31,702,000"
SHOTGUN,BE,Belgium,2006,"13,713,000","34,644,000"
SHOTGUN,BE,Belgium,2007,"12,573,000","36,588,000"
SHOTGUN,BE,Belgium,2008,"18,673,000","35,378,000"
SHOTGUN,BE,Belgium,2009,"17,197,000","35,496,000"
SHOTGUN,BE,Belgium,2010,"20,834,000","34,822,000"
SHOTGUN,BE,Belgium,2011,"19,760,000","32,029,000"
SHOTGUN,BE,Belgium,2012,"25,647,000","33,421,000"
SHOTGUN,BE,Belgium,2013,"25,137,000","37,127,000"
SHOTGUN,BE,Belgium,2014,"24,747,000","35,529,000"
SHOTGUN,BE,Belgium,2015,"25,114,000","47,382,000"
SHOTGUN,CY,Cyprus,2000,"1,638,000","86,000"
SHOTGUN,CY,Cyprus,2001,"1,351,000","84,000"
SHOTGUN,CY,Cyprus,2002,"1,759,000","50,000"
SHOTGUN,CY,Cyprus,2003,"1,355,000","66,000"
SHOTGUN,CY,Cyprus,2004,"2,451,000","124,000"
SHOTGUN,CY,Cyprus,2005,"1,626,000","132,000"
SHOTGUN,CY,Cyprus,2006,"1,979,000","152,000"
SHOTGUN,CY,Cyprus,2007,"2,349,000","1,514,000"
SHOTGUN,CY,Cyprus,2008,"2,871,000","2,654,000"
SHOTGUN,CY,Cyprus,2009,"2,387,000","2,102,000"
SHOTGUN,CY,Cyprus,2010,"3,061,000","2,189,000"
SHOTGUN,CY,Cyprus,2011,"3,384,000","4,114,000"
SHOTGUN,CY,Cyprus,2012,"2,263,000","3,966,000"
SHOTGUN,CY,Cyprus,2013,"2,014,000","2,935,000"
SHOTGUN,CY,Cyprus,2014,"2,692,000","2,241,000"
SHOTGUN,CY,Cyprus,2015,"2,537,000","1,460,000"
SHOTGUN,CZ,Czech Republic,2000,"1,871,000","10,809,000"
SHOTGUN,CZ,Czech Republic,2001,"1,482,000","12,206,000"
SHOTGUN,CZ,Czech Republic,2002,"1,954,000","13,021,000"
SHOTGUN,CZ,Czech Republic,2003,"1,864,000","13,799,000"
SHOTGUN,CZ,Czech Republic,2004,"2,119,000","11,649,000"
SHOTGUN,CZ,Czech Republic,2005,"1,624,000","12,107,000"
SHOTGUN,CZ,Czech Republic,2006,"1,764,000","15,237,000"
SHOTGUN,CZ,Czech Republic,2007,"2,760,000","18,276,000"
SHOTGUN,CZ,Czech Republic,2008,"3,318,000","18,443,000"
SHOTGUN,CZ,Czech Republic,2009,"3,577,000","15,623,000"
SHOTGUN,CZ,Czech Republic,2010,"2,993,000","17,682,000"
SHOTGUN,CZ,Czech Republic,2011,"3,549,000","18,706,000"
SHOTGUN,CZ,Czech Republic,2012,"5,353,000","22,189,000"
SHOTGUN,CZ,Czech Republic,2013,"5,398,000","24,860,000"
SHOTGUN,CZ,Czech Republic,2014,"5,458,000","26,643,000"
SHOTGUN,CZ,Czech Republic,2015,"5,185,000","28,872,000"
SHOTGUN,DE,Germany,2000,"17,912,000","34,202,000"
SHOTGUN,DE,Germany,2001,"20,237,000","31,445,000"
SHOTGUN,DE,Germany,2002,"20,960,000","39,976,000"
SHOTGUN,DE,Germany,2003,"14,681,000","43,187,000"
SHOTGUN,DE,Germany,2004,"16,099,000","51,393,000"
SHOTGUN,DE,Germany,2005,"17,244,000","57,864,000"
SHOTGUN,DE,Germany,2006,"15,955,000","56,134,000"
SHOTGUN,DE,Germany,2007,"22,656,000","70,513,000"
SHOTGUN,DE,Germany,2008,"19,937,000","79,510,000"
SHOTGUN,DE,Germany,2009,"16,581,000","85,073,000"
SHOTGUN,DE,Germany,2010,"17,922,000","75,254,000"
SHOTGUN,DE,Germany,2011,"19,332,000","79,805,000"
SHOTGUN,DE,Germany,2012,"22,433,000","94,707,000"
SHOTGUN,DE,Germany,2013,"21,472,000","106,122,000"
SHOTGUN,DE,Germany,2014,"20,783,000","70,603,000"
SHOTGUN,DE,Germany,2015,"22,388,000","69,059,000"
SHOTGUN,DK,Denmark,2000,"4,323,000","775,000"
SHOTGUN,DK,Denmark,2001,"5,426,000","744,000"
SHOTGUN,DK,Denmark,2002,"5,296,000","897,000"
SHOTGUN,DK,Denmark,2003,"7,014,000","2,962,000"
SHOTGUN,DK,Denmark,2004,"7,309,000","2,593,000"
SHOTGUN,DK,Denmark,2005,"8,562,000","2,175,000"
SHOTGUN,DK,Denmark,2006,"9,133,000","2,560,000"
SHOTGUN,DK,Denmark,2007,"10,901,000","513,000"
SHOTGUN,DK,Denmark,2008,"10,904,000","4,122,000"
SHOTGUN,DK,Denmark,2009,"7,651,000","1,872,000"
SHOTGUN,DK,Denmark,2010,"7,400,000","2,190,000"
SHOTGUN,DK,Denmark,2011,"6,420,000","1,042,000"
SHOTGUN,DK,Denmark,2012,"7,729,000","1,352,000"
SHOTGUN,DK,Denmark,2013,"8,505,000","4,479,000"
SHOTGUN,DK,Denmark,2014,"11,034,000","4,681,000"
SHOTGUN,DK,Denmark,2015,"10,310,000","3,321,000"
SHOTGUN,EE,Estonia,2000,"107,000","1,000"
SHOTGUN,EE,Estonia,2001,"215,000","11,000"
SHOTGUN,EE,Estonia,2002,"341,000","7,000"
SHOTGUN,EE,Estonia,2003,"377,000","9,000"
SHOTGUN,EE,Estonia,2004,"279,000","42,000"
SHOTGUN,EE,Estonia,2005,"445,000",
SHOTGUN,EE,Estonia,2006,"757,000",
SHOTGUN,EE,Estonia,2007,"850,000",
SHOTGUN,EE,Estonia,2008,"615,000","49,000"
SHOTGUN,EE,Estonia,2009,"281,000",
SHOTGUN,EE,Estonia,2010,"324,000","22,000"
SHOTGUN,EE,Estonia,2011,"417,000","234,000"
SHOTGUN,EE,Estonia,2012,"345,000","176,000"
SHOTGUN,EE,Estonia,2013,"688,000","328,000"
SHOTGUN,EE,Estonia,2014,"878,000","238,000"
SHOTGUN,EE,Estonia,2015,"523,000","449,000"
SHOTGUN,EL,Greece,2000,"9,516,000","397,000"
SHOTGUN,EL,Greece,2001,"5,567,000","347,000"
SHOTGUN,EL,Greece,2002,"6,717,000","667,000"
SHOTGUN,EL,Greece,2003,"7,042,000","474,000"
SHOTGUN,EL,Greece,2004,"8,264,000","603,000"
SHOTGUN,EL,Greece,2005,"11,627,000","1,138,000"
SHOTGUN,EL,Greece,2006,"7,348,000","1,073,000"
SHOTGUN,EL,Greece,2007,"10,040,000","1,032,000"
SHOTGUN,EL,Greece,2008,"8,988,000","808,000"
SHOTGUN,EL,Greece,2009,"9,373,000","1,059,000"
SHOTGUN,EL,Greece,2010,"5,946,000","1,094,000"
SHOTGUN,EL,Greece,2011,"4,338,000","931,000"
SHOTGUN,EL,Greece,2012,"4,273,000","786,000"
SHOTGUN,EL,Greece,2013,"2,912,000","1,041,000"
SHOTGUN,EL,Greece,2014,"2,961,000","1,076,000"
SHOTGUN,EL,Greece,2015,"2,137,000","886,000"
SHOTGUN,ES,Spain,2000,"12,809,000","12,839,000"
SHOTGUN,ES,Spain,2001,"16,383,000","13,068,000"
SHOTGUN,ES,Spain,2002,"18,360,000","15,366,000"
SHOTGUN,ES,Spain,2003,"21,114,000","13,285,000"
SHOTGUN,ES,Spain,2004,"20,605,000","13,762,000"
SHOTGUN,ES,Spain,2005,"23,568,000","12,670,000"
